domain,communication_metric,baseline,horizon_s,target,severity,samples,ca_dtnet_MAE,baseline_MAE,ca_dtnet_improvement_pct
see_v2x,packet_loss_mean,impaired_gru,10,vehicle_count,Q3-high,20,1.2790232537476658,1.3036427307426515,1.8885141017208902
see_v2x,packet_loss_mean,impaired_gru,10,vehicle_count,Q4-severe,16,1.2062350862413673,1.1831731167353996,-1.9491627205563824
see_v2x,packet_loss_mean,impaired_gru,30,flow_proxy,Q1-mild,19,14464.933099688187,14487.899775782404,0.15852315690774607
see_v2x,packet_loss_mean,impaired_gru,30,flow_proxy,Q2-moderate,19,14690.384838189255,14943.189166515536,1.6917695781606794
see_v2x,packet_loss_mean,impaired_gru,30,flow_proxy,Q3-high,20,15736.468279804078,15806.299623025185,0.44179437873832866
see_v2x,packet_loss_mean,impaired_gru,30,flow_proxy,Q4-severe,16,13954.878759945263,14740.608561551211,5.33037559694028
see_v2x,packet_loss_mean,impaired_gru,30,speed_mean_kmh,Q1-mild,19,3.599246062942318,4.125420074031231,12.754434708980044
see_v2x,packet_loss_mean,impaired_gru,30,speed_mean_kmh,Q2-moderate,19,3.93344576649182,4.366866930361256,9.925220296123353
see_v2x,packet_loss_mean,impaired_gru,30,speed_mean_kmh,Q3-high,20,4.72198030302928,4.842624247215925,2.4912926912897464
see_v2x,packet_loss_mean,impaired_gru,30,speed_mean_kmh,Q4-severe,16,4.718348304357274,5.17159208359535,8.764105347739736
see_v2x,packet_loss_mean,impaired_gru,30,vehicle_count,Q1-mild,19,1.8769440472807462,1.758218507170808,-6.752604352101935
see_v2x,packet_loss_mean,impaired_gru,30,vehicle_count,Q2-moderate,19,1.5271050717629528,1.6472637111848767,7.294438521082328
see_v2x,packet_loss_mean,impaired_gru,30,vehicle_count,Q3-high,20,1.5017197804926596,1.4620939221359062,-2.710212899855611
see_v2x,packet_loss_mean,impaired_gru,30,vehicle_count,Q4-severe,16,1.3567629078152528,1.4638202922718921,7.313560570958277
see_v2x,packet_loss_mean,graph_gru,5,flow_proxy,Q1-mild,19,13005.5646442393,14875.359788319673,12.569747358630629
see_v2x,packet_loss_mean,graph_gru,5,flow_proxy,Q2-moderate,19,12526.210344634635,13652.846586154115,8.252024472766143
see_v2x,packet_loss_mean,graph_gru,5,flow_proxy,Q3-high,20,14204.36083976227,13536.112610618195,-4.93678095304397
see_v2x,packet_loss_mean,graph_gru,5,flow_proxy,Q4-severe,16,12599.78312681312,11942.035782282437,-5.507832638602417
see_v2x,packet_loss_mean,graph_gru,5,speed_mean_kmh,Q1-mild,19,3.6201495739868896,4.022470568375693,10.001838088055433
see_v2x,packet_loss_mean,graph_gru,5,speed_mean_kmh,Q2-moderate,19,3.5433470828575335,3.7645012882972306,5.874727830210343
see_v2x,packet_loss_mean,graph_gru,5,speed_mean_kmh,Q3-high,20,4.0706785743665055,4.173142744779906,2.4553238754183044
see_v2x,packet_loss_mean,graph_gru,5,speed_mean_kmh,Q4-severe,16,3.780013796240424,3.864655697807963,2.190153741160757
see_v2x,packet_loss_mean,graph_gru,5,vehicle_count,Q1-mild,19,1.0286534366488016,1.1149580690077658,7.7406167984153535
see_v2x,packet_loss_mean,graph_gru,5,vehicle_count,Q2-moderate,19,0.9147755768884513,1.0196241560510562,10.28306141160592
see_v2x,packet_loss_mean,graph_gru,5,vehicle_count,Q3-high,20,1.0089514694063177,1.048736394090439,3.793605764894418
see_v2x,packet_loss_mean,graph_gru,5,vehicle_count,Q4-severe,16,0.9045578635276192,0.8814554493060189,-2.6209394902141887
see_v2x,packet_loss_mean,graph_gru,10,flow_proxy,Q1-mild,19,16387.547615664676,19794.374285439804,17.211085435922943
see_v2x,packet_loss_mean,graph_gru,10,flow_proxy,Q2-moderate,19,14122.600995891535,16117.335356469755,12.376328446725934
see_v2x,packet_loss_mean,graph_gru,10,flow_proxy,Q3-high,20,17049.069305903344,18196.844993833984,6.307553250681279
see_v2x,packet_loss_mean,graph_gru,10,flow_proxy,Q4-severe,16,15629.887244085314,15284.77578231125,-2.2578771627990024
see_v2x,packet_loss_mean,graph_gru,10,speed_mean_kmh,Q1-mild,19,4.37738747462046,4.890976634215922,10.500748561186308
see_v2x,packet_loss_mean,graph_gru,10,speed_mean_kmh,Q2-moderate,19,3.471954205955577,3.8731183885926725,10.357653481051905
see_v2x,packet_loss_mean,graph_gru,10,speed_mean_kmh,Q3-high,20,4.915392784534541,5.122373612926281,4.0407210334160855
see_v2x,packet_loss_mean,graph_gru,10,speed_mean_kmh,Q4-severe,16,3.860009652504315,3.907974689647755,1.227363041725006
see_v2x,packet_loss_mean,graph_gru,10,vehicle_count,Q1-mild,19,1.3699267556217374,1.537412346076459,10.893992739992798
see_v2x,packet_loss_mean,graph_gru,10,vehicle_count,Q2-moderate,19,1.2183418072045598,1.337944548256065,8.939289772021693
see_v2x,packet_loss_mean,graph_gru,10,vehicle_count,Q3-high,20,1.2790232537476658,1.3050336627650299,1.9930833633016318
see_v2x,packet_loss_mean,graph_gru,10,vehicle_count,Q4-severe,16,1.2062350862413673,1.2188895585310613,1.0381967830723533
see_v2x,packet_loss_mean,graph_gru,30,flow_proxy,Q1-mild,19,14464.933099688187,15887.883948196537,8.956201172837593
see_v2x,packet_loss_mean,graph_gru,30,flow_proxy,Q2-moderate,19,14690.384838189255,15970.228666952744,8.013935526239981
see_v2x,packet_loss_mean,graph_gru,30,flow_proxy,Q3-high,20,15736.468279804078,16435.599635850424,4.253762391004759
see_v2x,packet_loss_mean,graph_gru,30,flow_proxy,Q4-severe,16,13954.878759945263,15349.536303593675,9.08599136848833
see_v2x,packet_loss_mean,graph_gru,30,speed_mean_kmh,Q1-mild,19,3.599246062942318,4.093881348673679,12.082306310205606
see_v2x,packet_loss_mean,graph_gru,30,speed_mean_kmh,Q2-moderate,19,3.93344576649182,4.199915053194045,6.344635134110879
see_v2x,packet_loss_mean,graph_gru,30,speed_mean_kmh,Q3-high,20,4.72198030302928,4.858206519084584,2.804043328330315
see_v2x,packet_loss_mean,graph_gru,30,speed_mean_kmh,Q4-severe,16,4.718348304357274,5.068617886571561,6.910554106893926
see_v2x,packet_loss_mean,graph_gru,30,vehicle_count,Q1-mild,19,1.8769440472807462,1.781326600264253,-5.367766161776966
see_v2x,packet_loss_mean,graph_gru,30,vehicle_count,Q2-moderate,19,1.5271050717629528,1.608495264300626,5.060020619150509
see_v2x,packet_loss_mean,graph_gru,30,vehicle_count,Q3-high,20,1.5017197804926596,1.449027291829647,-3.636404130997348
see_v2x,packet_loss_mean,graph_gru,30,vehicle_count,Q4-severe,16,1.3567629078152528,1.505513245315219,9.880373817686602
see_v2x,packet_loss_mean,persistence,5,flow_proxy,Q1-mild,19,13005.5646442393,15565.227008587166,16.44474804597506
see_v2x,packet_loss_mean,persistence,5,flow_proxy,Q2-moderate,19,12526.210344634635,17217.437596683827,27.24695371017359
see_v2x,packet_loss_mean,persistence,5,flow_proxy,Q3-high,20,14204.36083976227,15857.232205747268,10.423454386856314
see_v2x,packet_loss_mean,persistence,5,flow_proxy,Q4-severe,16,12599.78312681312,15682.93340800918,19.659270373612298
see_v2x,packet_loss_mean,persistence,5,speed_mean_kmh,Q1-mild,19,3.6201495739868896,4.276209008453548,15.342080605403055
see_v2x,packet_loss_mean,persistence,5,speed_mean_kmh,Q2-moderate,19,3.5433470828575335,4.728307499551815,25.06098459756483
see_v2x,packet_loss_mean,persistence,5,speed_mean_kmh,Q3-high,20,4.0706785743665055,4.664291794217498,12.726759919142324
see_v2x,packet_loss_mean,persistence,5,speed_mean_kmh,Q4-severe,16,3.780013796240424,4.424172583328704,14.559983217192283
see_v2x,packet_loss_mean,persistence,5,vehicle_count,Q1-mild,19,1.0286534366488016,1.1518550968328292,10.695933842129334
see_v2x,packet_loss_mean,persistence,5,vehicle_count,Q2-moderate,19,0.9147755768884513,1.1044003814644838,17.169932756414692
see_v2x,packet_loss_mean,persistence,5,vehicle_count,Q3-high,20,1.0089514694063177,1.0500000362816526,3.9093871491434182
see_v2x,packet_loss_mean,persistence,5,vehicle_count,Q4-severe,16,0.9045578635276192,0.907786911290527,0.3557054730770192
see_v2x,packet_loss_mean,persistence,10,flow_proxy,Q1-mild,19,16387.547615664676,20732.48021915847,20.95712889901438
see_v2x,packet_loss_mean,persistence,10,flow_proxy,Q2-moderate,19,14122.600995891535,20362.400259110982,30.643731504219097
see_v2x,packet_loss_mean,persistence,10,flow_proxy,Q3-high,20,17049.069305903344,22080.086649748893,22.78531521931544
see_v2x,packet_loss_mean,persistence,10,flow_proxy,Q4-severe,16,15629.887244085314,19622.181105893193,20.345821090229492
see_v2x,packet_loss_mean,persistence,10,speed_mean_kmh,Q1-mild,19,4.37738747462046,5.0940421102833895,14.06848665050027
see_v2x,packet_loss_mean,persistence,10,speed_mean_kmh,Q2-moderate,19,3.471954205955577,4.965626835518242,30.08024316025254
see_v2x,packet_loss_mean,persistence,10,speed_mean_kmh,Q3-high,20,4.915392784534541,6.175289294864604,20.4022264890096
see_v2x,packet_loss_mean,persistence,10,speed_mean_kmh,Q4-severe,16,3.860009652504315,4.821344394832908,19.939142728840388
see_v2x,packet_loss_mean,persistence,10,vehicle_count,Q1-mild,19,1.3699267556217374,1.6704055880739903,17.98837556571355
see_v2x,packet_loss_mean,persistence,10,vehicle_count,Q2-moderate,19,1.2183418072045598,1.5254530250779121,20.13245972254182
see_v2x,packet_loss_mean,persistence,10,vehicle_count,Q3-high,20,1.2790232537476658,1.3967213613526566,8.426742084643976
see_v2x,packet_loss_mean,persistence,10,vehicle_count,Q4-severe,16,1.2062350862413673,1.3750000383220862,12.273814265436782
see_v2x,packet_loss_mean,persistence,30,flow_proxy,Q1-mild,19,14464.933099688187,32231.904781534282,55.122313751743626
see_v2x,packet_loss_mean,persistence,30,flow_proxy,Q2-moderate,19,14690.384838189255,29671.211354989082,50.48943346991399
see_v2x,packet_loss_mean,persistence,30,flow_proxy,Q3-high,20,15736.468279804078,28088.432863535494,43.975271399930556
see_v2x,packet_loss_mean,persistence,30,flow_proxy,Q4-severe,16,13954.878759945263,26201.33522551724,46.739818257966455
see_v2x,packet_loss_mean,persistence,30,speed_mean_kmh,Q1-mild,19,3.599246062942318,7.712430095872288,53.33188082700637
see_v2x,packet_loss_mean,persistence,30,speed_mean_kmh,Q2-moderate,19,3.93344576649182,6.972113592000238,43.58316572232345
see_v2x,packet_loss_mean,persistence,30,speed_mean_kmh,Q3-high,20,4.72198030302928,7.354921761785245,35.79836115805317
see_v2x,packet_loss_mean,persistence,30,speed_mean_kmh,Q4-severe,16,4.718348304357274,6.963031025193036,32.2371494467069
see_v2x,packet_loss_mean,persistence,30,vehicle_count,Q1-mild,19,1.8769440472807462,2.418464325968825,22.391079770508522
see_v2x,packet_loss_mean,persistence,30,vehicle_count,Q2-moderate,19,1.5271050717629528,2.314926744646035,34.032250536736505
see_v2x,packet_loss_mean,persistence,30,vehicle_count,Q3-high,20,1.5017197804926596,2.398360731914845,37.3855748950556
see_v2x,packet_loss_mean,persistence,30,vehicle_count,Q4-severe,16,1.3567629078152528,2.3442623786146735,42.12410161914414
see_v2x,jitter_mean_ms,impaired_gru,5,flow_proxy,Q1-mild,19,14043.230453662844,15040.00932576446,6.627514986931628
see_v2x,jitter_mean_ms,impaired_gru,5,flow_proxy,Q2-moderate,18,12485.591503047046,13905.167360297966,10.208980736924262
see_v2x,jitter_mean_ms,impaired_gru,5,flow_proxy,Q3-high,19,12678.924185150141,12820.500056379466,1.1042928950245285
see_v2x,jitter_mean_ms,impaired_gru,5,flow_proxy,Q4-severe,18,13240.327023364807,14962.018882705785,11.507082518990043
see_v2x,jitter_mean_ms,impaired_gru,5,speed_mean_kmh,Q1-mild,19,4.227811724169788,4.514670031152318,6.353915222325138
see_v2x,jitter_mean_ms,impaired_gru,5,speed_mean_kmh,Q2-moderate,18,3.5900651261445566,3.8744324911520533,7.339587537605591
see_v2x,jitter_mean_ms,impaired_gru,5,speed_mean_kmh,Q3-high,19,3.355626776196333,3.3934332569906025,1.1141070950777066
see_v2x,jitter_mean_ms,impaired_gru,5,speed_mean_kmh,Q4-severe,18,3.8496513849812564,4.0925013634773855,5.934023139735204
see_v2x,jitter_mean_ms,impaired_gru,5,vehicle_count,Q1-mild,19,1.011890495165335,1.0772084298111004,6.063630048908611
see_v2x,jitter_mean_ms,impaired_gru,5,vehicle_count,Q2-moderate,18,0.8744592361301804,0.9525195426250678,8.195139541205155
see_v2x,jitter_mean_ms,impaired_gru,5,vehicle_count,Q3-high,19,0.9399306543638729,0.9608546265932791,2.1776418026760433
see_v2x,jitter_mean_ms,impaired_gru,5,vehicle_count,Q4-severe,18,1.0417910205765482,1.1734229056955494,11.217770111552332
see_v2x,jitter_mean_ms,impaired_gru,10,flow_proxy,Q1-mild,19,17850.247548169333,17870.064667687042,0.11089562285430214
see_v2x,jitter_mean_ms,impaired_gru,10,flow_proxy,Q2-moderate,18,15607.189237494857,16843.650660721512,7.340816121942514
see_v2x,jitter_mean_ms,impaired_gru,10,flow_proxy,Q3-high,19,15257.473760907777,16101.526549242539,5.242066867094317
see_v2x,jitter_mean_ms,impaired_gru,10,flow_proxy,Q4-severe,18,14487.571916423743,17609.887424661527,17.730468304206227
see_v2x,jitter_mean_ms,impaired_gru,10,speed_mean_kmh,Q1-mild,19,4.798025911563691,5.0143775841726725,4.314626661949208
see_v2x,jitter_mean_ms,impaired_gru,10,speed_mean_kmh,Q2-moderate,18,3.83070618093872,4.100477572356881,6.579023686872611
see_v2x,jitter_mean_ms,impaired_gru,10,speed_mean_kmh,Q3-high,19,3.834718525954582,3.9600577456840247,3.165085649307469
see_v2x,jitter_mean_ms,impaired_gru,10,speed_mean_kmh,Q4-severe,18,4.235035916220023,4.614001226945861,8.213376877564208
see_v2x,jitter_mean_ms,impaired_gru,10,vehicle_count,Q1-mild,19,1.3419759661784756,1.3739560499009864,2.327591446033249
see_v2x,jitter_mean_ms,impaired_gru,10,vehicle_count,Q2-moderate,18,1.1851512107748983,1.227991782856603,3.488669250960321
see_v2x,jitter_mean_ms,impaired_gru,10,vehicle_count,Q3-high,19,1.1948942662570807,1.210177360646389,1.2628805297478984
see_v2x,jitter_mean_ms,impaired_gru,10,vehicle_count,Q4-severe,18,1.3624484965717283,1.5770693528052746,13.608840631573807
see_v2x,jitter_mean_ms,impaired_gru,30,flow_proxy,Q1-mild,19,15747.115857846882,15027.552385230638,-4.78829455502658
see_v2x,jitter_mean_ms,impaired_gru,30,flow_proxy,Q2-moderate,18,14787.24115587674,15032.326818539434,1.6303907280692265
see_v2x,jitter_mean_ms,impaired_gru,30,flow_proxy,Q3-high,19,14135.13718786135,15355.10666104806,7.945040696335001
see_v2x,jitter_mean_ms,impaired_gru,30,flow_proxy,Q4-severe,18,14334.739883368857,14628.55637422105,2.0085132349065336
see_v2x,jitter_mean_ms,impaired_gru,30,speed_mean_kmh,Q1-mild,19,4.846961823145619,5.048729708903811,3.996408938325987
see_v2x,jitter_mean_ms,impaired_gru,30,speed_mean_kmh,Q2-moderate,18,4.261809796922265,4.634601240047855,8.043657329133579
see_v2x,jitter_mean_ms,impaired_gru,30,speed_mean_kmh,Q3-high,19,4.203959264993617,4.637271475372802,9.344119958168678
see_v2x,jitter_mean_ms,impaired_gru,30,speed_mean_kmh,Q4-severe,18,3.576347037239131,4.083031474621352,12.40951580438791
see_v2x,jitter_mean_ms,impaired_gru,30,vehicle_count,Q1-mild,19,1.6065108238910693,1.5396522369341683,-4.342447269507323
see_v2x,jitter_mean_ms,impaired_gru,30,vehicle_count,Q2-moderate,18,1.5052284679929513,1.5321655534819927,1.758105398728861
see_v2x,jitter_mean_ms,impaired_gru,30,vehicle_count,Q3-high,19,1.2760740249796694,1.3793112884338588,7.484696425774971
see_v2x,jitter_mean_ms,impaired_gru,30,vehicle_count,Q4-severe,18,1.9197950469061307,1.9071043512865569,-0.6654431648938449
see_v2x,jitter_mean_ms,graph_gru,5,flow_proxy,Q1-mild,19,14043.230453662844,13952.914114908808,-0.6472937338406376
see_v2x,jitter_mean_ms,graph_gru,5,flow_proxy,Q2-moderate,18,12485.591503047046,13108.38602888774,4.751115236213897
see_v2x,jitter_mean_ms,graph_gru,5,flow_proxy,Q3-high,19,12678.924185150141,12521.275774249289,-1.2590443157951956
see_v2x,jitter_mean_ms,graph_gru,5,flow_proxy,Q4-severe,18,13240.327023364807,14715.010523883426,10.021627222923888
see_v2x,jitter_mean_ms,graph_gru,5,speed_mean_kmh,Q1-mild,19,4.227811724169788,4.501759018697971,6.085338926002349
see_v2x,jitter_mean_ms,graph_gru,5,speed_mean_kmh,Q2-moderate,18,3.5900651261445566,3.823010664562732,6.093248443383412
see_v2x,jitter_mean_ms,graph_gru,5,speed_mean_kmh,Q3-high,19,3.355626776196333,3.4522066657277555,2.797627680013179
see_v2x,jitter_mean_ms,graph_gru,5,speed_mean_kmh,Q4-severe,18,3.8496513849812564,4.072792853949618,5.4788317604733034
see_v2x,jitter_mean_ms,graph_gru,5,vehicle_count,Q1-mild,19,1.011890495165335,1.0498045620693919,3.611535700337077
see_v2x,jitter_mean_ms,graph_gru,5,vehicle_count,Q2-moderate,18,0.8744592361301804,0.9222910689545615,5.1861970603249885
see_v2x,jitter_mean_ms,graph_gru,5,vehicle_count,Q3-high,19,0.9399306543638729,0.9772186275893353,3.815724730490889
see_v2x,jitter_mean_ms,graph_gru,5,vehicle_count,Q4-severe,18,1.0417910205765482,1.1400220834513772,8.61659290983019
see_v2x,jitter_mean_ms,graph_gru,10,flow_proxy,Q1-mild,19,17850.247548169333,18154.80880749774,1.6775789960534182
see_v2x,jitter_mean_ms,graph_gru,10,flow_proxy,Q2-moderate,18,15607.189237494857,17586.729508719676,11.255874892726462
see_v2x,jitter_mean_ms,graph_gru,10,flow_proxy,Q3-high,19,15257.473760907777,16178.898471474411,5.6952252478168495
see_v2x,jitter_mean_ms,graph_gru,10,flow_proxy,Q4-severe,18,14487.571916423743,17884.123674028688,18.9919943493542
see_v2x,jitter_mean_ms,graph_gru,10,speed_mean_kmh,Q1-mild,19,4.798025911563691,5.0691430199821905,5.348381507780258
see_v2x,jitter_mean_ms,graph_gru,10,speed_mean_kmh,Q2-moderate,18,3.83070618093872,4.12281880407719,7.085264628682296
see_v2x,jitter_mean_ms,graph_gru,10,speed_mean_kmh,Q3-high,19,3.834718525954582,4.0861783541545424,6.153912183713228
see_v2x,jitter_mean_ms,graph_gru,10,speed_mean_kmh,Q4-severe,18,4.235035916220023,4.629501563570313,8.520693666080227
see_v2x,jitter_mean_ms,graph_gru,10,vehicle_count,Q1-mild,19,1.3419759661784756,1.361976245229396,1.4684748705513788
see_v2x,jitter_mean_ms,graph_gru,10,vehicle_count,Q2-moderate,18,1.1851512107748983,1.2755249639216433,7.085220203010839
see_v2x,jitter_mean_ms,graph_gru,10,vehicle_count,Q3-high,19,1.1948942662570807,1.2526413106960252,4.610022317231048
see_v2x,jitter_mean_ms,graph_gru,10,vehicle_count,Q4-severe,18,1.3624484965717283,1.533194681719053,11.136627727029248
see_v2x,jitter_mean_ms,graph_gru,30,flow_proxy,Q1-mild,19,15747.115857846882,15559.203106110688,-1.207727352452085
see_v2x,jitter_mean_ms,graph_gru,30,flow_proxy,Q2-moderate,18,14787.24115587674,15946.378332978835,7.26896824405669
see_v2x,jitter_mean_ms,graph_gru,30,flow_proxy,Q3-high,19,14135.13718786135,15724.278819782654,10.106292632772451
see_v2x,jitter_mean_ms,graph_gru,30,flow_proxy,Q4-severe,18,14334.739883368857,16565.985926486173,13.468839422038803
see_v2x,jitter_mean_ms,graph_gru,30,speed_mean_kmh,Q1-mild,19,4.846961823145619,5.0731771399100705,4.4590462757339715
see_v2x,jitter_mean_ms,graph_gru,30,speed_mean_kmh,Q2-moderate,18,4.261809796922265,4.589582244199199,7.14166190129922
see_v2x,jitter_mean_ms,graph_gru,30,speed_mean_kmh,Q3-high,19,4.203959264993617,4.480504919444534,6.172198419725912
see_v2x,jitter_mean_ms,graph_gru,30,speed_mean_kmh,Q4-severe,18,3.576347037239131,3.98398381550002,10.231888383977745
see_v2x,jitter_mean_ms,graph_gru,30,vehicle_count,Q1-mild,19,1.6065108238910693,1.4749414938403191,-8.920308344987363
see_v2x,jitter_mean_ms,graph_gru,30,vehicle_count,Q2-moderate,18,1.5052284679929513,1.5533267057850018,3.096466268382126
see_v2x,jitter_mean_ms,graph_gru,30,vehicle_count,Q3-high,19,1.2760740249796694,1.4149341308992447,9.81389182052844
see_v2x,jitter_mean_ms,graph_gru,30,vehicle_count,Q4-severe,18,1.9197950469061307,1.9226586452326333,0.14893950721357468
see_v2x,jitter_mean_ms,persistence,5,flow_proxy,Q1-mild,19,14043.230453662844,16510.89415108067,14.945669658083402
see_v2x,jitter_mean_ms,persistence,5,flow_proxy,Q2-moderate,18,12485.591503047046,15650.10432536458,20.22039442374
see_v2x,jitter_mean_ms,persistence,5,flow_proxy,Q3-high,19,12678.924185150141,15430.58230892876,17.83249697702345
see_v2x,jitter_mean_ms,persistence,5,flow_proxy,Q4-severe,18,13240.327023364807,16797.348641472196,21.17608971527257
see_v2x,jitter_mean_ms,persistence,5,speed_mean_kmh,Q1-mild,19,4.227811724169788,4.83361487442474,12.533128201980237
see_v2x,jitter_mean_ms,persistence,5,speed_mean_kmh,Q2-moderate,18,3.5900651261445566,4.2990972256027105,16.49258113043706
see_v2x,jitter_mean_ms,persistence,5,speed_mean_kmh,Q3-high,19,3.355626776196333,4.2714720346879,21.440975123096802
see_v2x,jitter_mean_ms,persistence,5,speed_mean_kmh,Q4-severe,18,3.8496513849812564,4.709889418651233,18.264505923153326
see_v2x,jitter_mean_ms,persistence,5,vehicle_count,Q1-mild,19,1.011890495165335,1.033649736442781,2.105088435645509
see_v2x,jitter_mean_ms,persistence,5,vehicle_count,Q2-moderate,18,0.8744592361301804,0.9735883697876473,10.181832046833621
see_v2x,jitter_mean_ms,persistence,5,vehicle_count,Q3-high,19,0.9399306543638729,1.032786919592306,8.990844342413231
see_v2x,jitter_mean_ms,persistence,5,vehicle_count,Q4-severe,18,1.0417910205765482,1.2003643485047848,13.210432882709133
see_v2x,jitter_mean_ms,persistence,10,flow_proxy,Q1-mild,19,17850.247548169333,22291.605069433735,19.923901878884454
see_v2x,jitter_mean_ms,persistence,10,flow_proxy,Q2-moderate,18,15607.189237494857,21860.034778426918,28.604005457026837
see_v2x,jitter_mean_ms,persistence,10,flow_proxy,Q3-high,19,15257.473760907777,19226.164409064964,20.642134144467843
see_v2x,jitter_mean_ms,persistence,10,flow_proxy,Q4-severe,18,14487.571916423743,19668.95075962381,26.34293464109792
see_v2x,jitter_mean_ms,persistence,10,speed_mean_kmh,Q1-mild,19,4.798025911563691,6.07796494407054,21.05867740566103
see_v2x,jitter_mean_ms,persistence,10,speed_mean_kmh,Q2-moderate,18,3.83070618093872,5.364701311747446,28.594231790504544
see_v2x,jitter_mean_ms,persistence,10,speed_mean_kmh,Q3-high,19,3.834718525954582,4.843635212129634,20.8297412977242
see_v2x,jitter_mean_ms,persistence,10,speed_mean_kmh,Q4-severe,18,4.235035916220023,4.872554422532906,13.083866278769928
see_v2x,jitter_mean_ms,persistence,10,vehicle_count,Q1-mild,19,1.3419759661784756,1.408973302109565,4.755046483512067
see_v2x,jitter_mean_ms,persistence,10,vehicle_count,Q2-moderate,18,1.1851512107748983,1.4371585185902243,17.535108535488543
see_v2x,jitter_mean_ms,persistence,10,vehicle_count,Q3-high,19,1.1948942662570807,1.4495254984419308,17.566523024389454
see_v2x,jitter_mean_ms,persistence,10,vehicle_count,Q4-severe,18,1.3624484965717283,1.6930783858327891,19.52832722187274
see_v2x,jitter_mean_ms,persistence,30,flow_proxy,Q1-mild,19,15747.115857846882,28408.537927839894,44.569073220697405
see_v2x,jitter_mean_ms,persistence,30,flow_proxy,Q2-moderate,18,14787.24115587674,30160.02766315061,50.97073079296667
see_v2x,jitter_mean_ms,persistence,30,flow_proxy,Q3-high,19,14135.13718786135,27194.20961797133,48.02151860105936
see_v2x,jitter_mean_ms,persistence,30,flow_proxy,Q4-severe,18,14334.739883368857,30989.807009211407,53.74369424400296
see_v2x,jitter_mean_ms,persistence,30,speed_mean_kmh,Q1-mild,19,4.846961823145619,7.394977732698614,34.4560321641098
see_v2x,jitter_mean_ms,persistence,30,speed_mean_kmh,Q2-moderate,18,4.261809796922265,7.672697653557233,44.45487110531611
see_v2x,jitter_mean_ms,persistence,30,speed_mean_kmh,Q3-high,19,4.203959264993617,6.829131085889097,38.440788206214755
see_v2x,jitter_mean_ms,persistence,30,speed_mean_kmh,Q4-severe,18,3.576347037239131,7.17481313284304,50.1541437241947
see_v2x,jitter_mean_ms,persistence,30,vehicle_count,Q1-mild,19,1.6065108238910693,2.339085495460366,31.318849604222372
see_v2x,jitter_mean_ms,persistence,30,vehicle_count,Q2-moderate,18,1.5052284679929513,2.4335155794771226,38.14592828162765
see_v2x,jitter_mean_ms,persistence,30,vehicle_count,Q3-high,19,1.2760740249796694,2.253667034311105,43.37788103167936
see_v2x,jitter_mean_ms,persistence,30,vehicle_count,Q4-severe,18,1.9197950469061307,2.463570252309326,22.072648534629817
see_v2x,throughput_mean_bps,impaired_gru,5,flow_proxy,Q1-mild,18,14649.833070748835,15016.817390572322,2.443822217973017
see_v2x,throughput_mean_bps,impaired_gru,5,flow_proxy,Q2-moderate,19,12241.251361186898,13025.714447241819,6.022418879452922
see_v2x,throughput_mean_bps,impaired_gru,5,flow_proxy,Q3-high,18,13173.578783668885,14053.556727638086,6.26160310178268
see_v2x,throughput_mean_bps,impaired_gru,5,flow_proxy,Q4-severe,19,12493.804335304745,14642.301158390537,14.673218368092114
see_v2x,throughput_mean_bps,impaired_gru,5,speed_mean_kmh,Q1-mild,18,4.691630846028378,4.812596931743098,2.513530369965007
see_v2x,throughput_mean_bps,impaired_gru,5,speed_mean_kmh,Q2-moderate,19,3.216206714504055,3.3877549234013826,5.063772683376752
see_v2x,throughput_mean_bps,impaired_gru,5,speed_mean_kmh,Q3-high,18,3.593277488289715,3.6340137943886663,1.1209727945930104
see_v2x,throughput_mean_bps,impaired_gru,5,speed_mean_kmh,Q4-severe,19,3.566523742837801,4.0659176443709155,12.282440127538226
see_v2x,throughput_mean_bps,impaired_gru,5,vehicle_count,Q1-mild,18,1.0894058706831442,1.0956508883968976,0.5699824390132671
see_v2x,throughput_mean_bps,impaired_gru,5,vehicle_count,Q2-moderate,19,0.8482885231904483,0.8847214745543304,4.118013634792057
see_v2x,throughput_mean_bps,impaired_gru,5,vehicle_count,Q3-high,18,0.9183465245951657,1.0263443873995897,10.522575373145122
see_v2x,throughput_mean_bps,impaired_gru,5,vehicle_count,Q4-severe,19,1.0168463897972615,1.1570810084518564,12.119688804697967
see_v2x,throughput_mean_bps,impaired_gru,10,flow_proxy,Q1-mild,18,18377.665992299575,17481.384773318205,-5.127060759790892
see_v2x,throughput_mean_bps,impaired_gru,10,flow_proxy,Q2-moderate,19,14783.924261587004,16043.263994186838,7.849647883718436
see_v2x,throughput_mean_bps,impaired_gru,10,flow_proxy,Q3-high,18,13781.644254431456,15512.893446623671,11.160066290327677
see_v2x,throughput_mean_bps,impaired_gru,10,flow_proxy,Q4-severe,19,16367.908433246754,19310.783937371216,15.239544462137216
see_v2x,throughput_mean_bps,impaired_gru,10,speed_mean_kmh,Q1-mild,18,5.12219015642369,5.149250419456001,0.5255184886234003
see_v2x,throughput_mean_bps,impaired_gru,10,speed_mean_kmh,Q2-moderate,19,3.657362065340845,3.8610882791432446,5.276393559174613
see_v2x,throughput_mean_bps,impaired_gru,10,speed_mean_kmh,Q3-high,18,3.552899249003892,3.722708455062068,4.561442499509414
