domain,communication_metric,model,horizon_s,target,severity,samples,communication_mean,MAE,MAE_CI_lower,MAE_CI_upper,RMSE,RMSE_CI_lower,RMSE_CI_upper
see_v2x,jitter_mean_ms,persistence,30,speed_mean_kmh,Q4-severe,18,42.6807827080327,7.17481313284304,6.766690767644891,7.592174359337646,11.647024268279482,10.970169696498578,12.387669331832967
see_v2x,jitter_mean_ms,persistence,30,vehicle_count,Q1-mild,19,36.268986462684495,2.339085495460366,2.232075131295161,2.440056172406587,4.278306010050961,4.008868336878888,4.569375085480667
see_v2x,jitter_mean_ms,persistence,30,vehicle_count,Q2-moderate,18,38.486819360269365,2.4335155794771226,2.315072939607074,2.5409837173037415,4.36596564466546,4.112077049988747,4.6872896571898375
see_v2x,jitter_mean_ms,persistence,30,vehicle_count,Q3-high,19,39.32691729165085,2.253667034311105,2.1337144761881035,2.375366786416114,4.220548944043578,3.917892040088724,4.590463943588
see_v2x,jitter_mean_ms,persistence,30,vehicle_count,Q4-severe,18,42.6807827080327,2.463570252309326,2.387067533817581,2.5410748009497275,4.679327304889288,4.363690380529559,5.022838926047717
see_v2x,throughput_mean_bps,ca_dtnet,5,flow_proxy,Q1-mild,18,141564.69986742863,14649.833070748835,13143.186927768853,15913.834582763819,26883.29199739867,24240.19336135149,29268.342413449747
see_v2x,throughput_mean_bps,ca_dtnet,5,flow_proxy,Q2-moderate,19,133047.9471550122,12241.251361186898,11180.942761864855,13352.16036918357,21606.23072140479,19751.877250916717,23597.961962110057
see_v2x,throughput_mean_bps,ca_dtnet,5,flow_proxy,Q3-high,18,127063.59425952891,13173.578783668885,12078.55526110426,14301.82972784427,22575.58905973278,20747.510999425,24278.392415567996
see_v2x,throughput_mean_bps,ca_dtnet,5,flow_proxy,Q4-severe,19,119315.20818053633,12493.804335304745,11633.550956950989,13289.636101042579,20352.487199654497,18967.8613494884,21710.399636103713
see_v2x,throughput_mean_bps,ca_dtnet,5,speed_mean_kmh,Q1-mild,18,141564.69986742863,4.691630846028378,4.149995157890487,5.257670423199997,8.777735760529678,7.833390045178905,9.742257750985855
see_v2x,throughput_mean_bps,ca_dtnet,5,speed_mean_kmh,Q2-moderate,19,133047.9471550122,3.216206714504055,2.9503870570958446,3.5011507944238818,6.094693597973968,5.549809678629122,6.752827042804506
see_v2x,throughput_mean_bps,ca_dtnet,5,speed_mean_kmh,Q3-high,18,127063.59425952891,3.593277488289715,3.2023845098719868,4.067836333671906,7.115026744085347,5.9182820733248285,8.427880530400103
see_v2x,throughput_mean_bps,ca_dtnet,5,speed_mean_kmh,Q4-severe,19,119315.20818053633,3.566523742837801,3.1958388093303642,3.936037329071319,7.487527908193094,6.480102865831468,8.47004983371718
see_v2x,throughput_mean_bps,ca_dtnet,5,vehicle_count,Q1-mild,18,141564.69986742863,1.0894058706831442,0.9963950737155445,1.1777887580930635,2.064476103014439,1.8710620487620635,2.2371455961145656
see_v2x,throughput_mean_bps,ca_dtnet,5,vehicle_count,Q2-moderate,19,133047.9471550122,0.8482885231904483,0.7708828481618804,0.9206509517310513,1.512448077124049,1.377112180550197,1.67005976040051
see_v2x,throughput_mean_bps,ca_dtnet,5,vehicle_count,Q3-high,18,127063.59425952891,0.9183465245951657,0.8400262191231355,0.9870160321916525,1.553976953751647,1.4141405668695433,1.683088526622009
see_v2x,throughput_mean_bps,ca_dtnet,5,vehicle_count,Q4-severe,19,119315.20818053633,1.0168463897972615,0.9707020334307127,1.0597378173737586,1.6157950119147952,1.5501128327217777,1.6785672805419198
see_v2x,throughput_mean_bps,ca_dtnet,10,flow_proxy,Q1-mild,18,141564.69986742863,18377.665992299575,16736.381954417957,19755.135595946453,33660.45457725311,30368.254883624482,36419.9647130794
see_v2x,throughput_mean_bps,ca_dtnet,10,flow_proxy,Q2-moderate,19,133047.9471550122,14783.924261587004,13624.546805956796,15996.085738632552,25744.60823418202,23573.374545501727,28058.93932411891
see_v2x,throughput_mean_bps,ca_dtnet,10,flow_proxy,Q3-high,18,127063.59425952891,13781.644254431456,12893.261645040142,14685.666738262596,23867.150351160064,22396.49239268616,25418.03408878853
see_v2x,throughput_mean_bps,ca_dtnet,10,flow_proxy,Q4-severe,19,119315.20818053633,16367.908433246754,15285.834199227125,17466.791088700604,27493.357275432005,25671.722673329932,29368.66370997116
see_v2x,throughput_mean_bps,ca_dtnet,10,speed_mean_kmh,Q1-mild,18,141564.69986742863,5.12219015642369,4.520848672941289,5.7679922393788265,9.129557953572878,7.9911497886588405,10.262562434477791
see_v2x,throughput_mean_bps,ca_dtnet,10,speed_mean_kmh,Q2-moderate,19,133047.9471550122,3.657362065340845,3.301818445179983,4.0904812908937025,6.893643694396113,5.946040175898177,8.11481119026104
see_v2x,throughput_mean_bps,ca_dtnet,10,speed_mean_kmh,Q3-high,18,127063.59425952891,3.552899249003892,3.343302205877651,3.7542117612835515,6.378744058244557,5.962808707181491,6.819002166637783
see_v2x,throughput_mean_bps,ca_dtnet,10,speed_mean_kmh,Q4-severe,19,119315.20818053633,4.398105974870107,4.045907264654999,4.7314247928314295,8.531361984023738,7.678825114939111,9.447160644774353
see_v2x,throughput_mean_bps,ca_dtnet,10,vehicle_count,Q1-mild,18,141564.69986742863,1.442586657863345,1.2967500128360423,1.5653272713892266,2.668406741176289,2.3900499779668785,2.892609283150992
see_v2x,throughput_mean_bps,ca_dtnet,10,vehicle_count,Q2-moderate,19,133047.9471550122,1.0755929241978226,0.9771245943595622,1.1913593583776538,1.8667272437368845,1.6919744958201404,2.0831156304950005
see_v2x,throughput_mean_bps,ca_dtnet,10,vehicle_count,Q3-high,18,127063.59425952891,1.1873655953490931,1.111008068793873,1.251748438541919,1.9892306937578406,1.8640742493166016,2.1119083858954797
see_v2x,throughput_mean_bps,ca_dtnet,10,vehicle_count,Q4-severe,19,119315.20818053633,1.383259106891175,1.344610703613861,1.4297053929972732,2.2675069215477115,2.183498911595324,2.3592504724893915
see_v2x,throughput_mean_bps,ca_dtnet,30,flow_proxy,Q1-mild,18,141564.69986742863,15694.084929207464,14816.473700001065,16661.393897161855,26161.99852750516,24477.387644916293,27696.78870990916
see_v2x,throughput_mean_bps,ca_dtnet,30,flow_proxy,Q2-moderate,19,133047.9471550122,14746.921486023697,13955.028043431337,15483.604128733472,25712.453911632696,24325.90725620946,27222.285191708484
see_v2x,throughput_mean_bps,ca_dtnet,30,flow_proxy,Q3-high,18,127063.59425952891,14110.460065260517,13435.931463503828,14728.859694248034,24738.679274518985,23611.683970620088,25919.190353467216
see_v2x,throughput_mean_bps,ca_dtnet,30,flow_proxy,Q4-severe,19,119315.20818053633,14488.692023158064,14038.229235099883,14941.112988131528,25870.091399432436,24617.323130593086,27146.515075079235
see_v2x,throughput_mean_bps,ca_dtnet,30,speed_mean_kmh,Q1-mild,18,141564.69986742863,4.88495805643909,4.5078587624519075,5.298378357796504,9.456882040140611,8.565032735254057,10.344503693327836
see_v2x,throughput_mean_bps,ca_dtnet,30,speed_mean_kmh,Q2-moderate,19,133047.9471550122,4.494449108867077,4.18516837393189,4.809843925167961,8.098830259899257,7.458884108055433,8.69241552341079
see_v2x,throughput_mean_bps,ca_dtnet,30,speed_mean_kmh,Q3-high,18,127063.59425952891,3.90732161082434,3.5560696368055185,4.319013486720428,7.397872305203451,6.517543757132967,8.440778908361215
see_v2x,throughput_mean_bps,ca_dtnet,30,speed_mean_kmh,Q4-severe,19,119315.20818053633,3.652566137386022,3.3974082957133187,3.9228902058165875,6.651006905303596,6.1596546433694135,7.162216124520702
see_v2x,throughput_mean_bps,ca_dtnet,30,vehicle_count,Q1-mild,18,141564.69986742863,1.7787998827591618,1.6762525115894338,1.8669033876375118,3.1129147364926255,2.9219271384901795,3.2985367561582457
see_v2x,throughput_mean_bps,ca_dtnet,30,vehicle_count,Q2-moderate,19,133047.9471550122,1.2450195128545836,1.0944991918882065,1.4048477552014476,2.175006454734875,1.9219276938484933,2.5035355851884376
see_v2x,throughput_mean_bps,ca_dtnet,30,vehicle_count,Q3-high,18,127063.59425952891,1.3899037192245285,1.1683895068532326,1.6026708304727857,2.4232428759357845,2.0693877925336057,2.8335759630805173
see_v2x,throughput_mean_bps,ca_dtnet,30,vehicle_count,Q4-severe,19,119315.20818053633,1.8803947271991575,1.8467868737018178,1.9146068721879277,3.317560726571912,3.2510902407495763,3.3895002214212533
see_v2x,throughput_mean_bps,graph_gru,5,flow_proxy,Q1-mild,18,141564.69986742863,14203.426682077119,12876.206803662863,15409.65099503551,23904.450963004634,21873.021200625408,25917.8604071186
see_v2x,throughput_mean_bps,graph_gru,5,flow_proxy,Q2-moderate,19,133047.9471550122,12104.43762056333,10886.65201848534,13426.740690611035,20490.375188323065,18560.91978991211,22537.097441780585
see_v2x,throughput_mean_bps,graph_gru,5,flow_proxy,Q3-high,18,127063.59425952891,13298.26835561623,11770.694289843863,14874.39651293267,21610.666765715534,19448.232348820446,23899.11603311015
see_v2x,throughput_mean_bps,graph_gru,5,flow_proxy,Q4-severe,19,119315.20818053633,14674.52212498428,13992.805160534263,15356.074901349764,23438.90757230022,22380.88644139405,24408.60569008166
see_v2x,throughput_mean_bps,graph_gru,5,speed_mean_kmh,Q1-mild,18,141564.69986742863,4.793737596480002,4.224568347197092,5.389059829426627,8.572842022647508,7.500517838686478,9.66047960249058
see_v2x,throughput_mean_bps,graph_gru,5,speed_mean_kmh,Q2-moderate,19,133047.9471550122,3.3807601032767933,3.148707467817724,3.64586866743989,5.824955571817276,5.326952852759573,6.416789947083063
see_v2x,throughput_mean_bps,graph_gru,5,speed_mean_kmh,Q3-high,18,127063.59425952891,3.681189110435499,3.3128979201465145,4.0985877705779785,6.611163730984075,5.597174890713666,7.690580645932339
see_v2x,throughput_mean_bps,graph_gru,5,speed_mean_kmh,Q4-severe,19,119315.20818053633,4.024562560556473,3.776278296256652,4.28648553217912,7.219863866109065,6.468354834607652,7.93033379137121
see_v2x,throughput_mean_bps,graph_gru,5,vehicle_count,Q1-mild,18,141564.69986742863,1.076542401477688,1.0166251822747503,1.1281113620520251,1.890788382224007,1.7542311649618223,2.0033062850737915
see_v2x,throughput_mean_bps,graph_gru,5,vehicle_count,Q2-moderate,19,133047.9471550122,0.9020473767166702,0.8303943012485122,0.9756272243591088,1.4960316338776374,1.3704995758567478,1.6346307159086702
see_v2x,throughput_mean_bps,graph_gru,5,vehicle_count,Q3-high,18,127063.59425952891,1.0090496362062416,0.9361004621727025,1.0769890365992063,1.6530066867233337,1.5320323775245153,1.7858776880304565
see_v2x,throughput_mean_bps,graph_gru,5,vehicle_count,Q4-severe,19,119315.20818053633,1.102922132152381,1.0429982653865166,1.1620902059718514,1.7422367286972142,1.6643844470233695,1.816283664418983
see_v2x,throughput_mean_bps,graph_gru,10,flow_proxy,Q1-mild,18,141564.69986742863,17969.573860254615,16642.908130658463,19148.80629255782,29390.820708550087,27060.525198490035,31312.3400527421
see_v2x,throughput_mean_bps,graph_gru,10,flow_proxy,Q2-moderate,19,133047.9471550122,16238.222005785985,14886.789759619998,17614.91990369321,26671.994986921385,24595.53534250243,28872.042994887033
see_v2x,throughput_mean_bps,graph_gru,10,flow_proxy,Q3-high,18,127063.59425952891,15613.221393171074,14223.759826593367,17077.132728526994,25611.055269415036,23504.17251778414,27986.19479930098
see_v2x,throughput_mean_bps,graph_gru,10,flow_proxy,Q4-severe,19,119315.20818053633,19884.171732544488,18794.20516889734,20943.436863856634,31886.605968185886,30780.363968992224,32977.092522244006
see_v2x,throughput_mean_bps,graph_gru,10,speed_mean_kmh,Q1-mild,18,141564.69986742863,5.170350824061988,4.5812375591283025,5.774154251420783,8.837764753333955,7.760334067521036,9.887713232487119
see_v2x,throughput_mean_bps,graph_gru,10,speed_mean_kmh,Q2-moderate,19,133047.9471550122,3.9875782841041896,3.659713095190654,4.400344730012728,6.726455547091918,5.852932894318409,7.896993172175912
see_v2x,throughput_mean_bps,graph_gru,10,speed_mean_kmh,Q3-high,18,127063.59425952891,3.8468046447654394,3.5941049267703202,4.08324114795089,6.131928532898079,5.745513048685639,6.5560359267908614
see_v2x,throughput_mean_bps,graph_gru,10,speed_mean_kmh,Q4-severe,19,119315.20818053633,4.916846678388403,4.692353590972019,5.155403994891608,8.186001700054916,7.524736310515708,8.85972701527245
see_v2x,throughput_mean_bps,graph_gru,10,vehicle_count,Q1-mild,18,141564.69986742863,1.3791153146995425,1.2819902984162312,1.4707011696211938,2.387546724892415,2.1814772023253735,2.56566299874251
see_v2x,throughput_mean_bps,graph_gru,10,vehicle_count,Q2-moderate,19,133047.9471550122,1.1936860252160437,1.1234432783081445,1.2683117188445616,1.9511552071317357,1.845506123396324,2.0677526179141243
see_v2x,throughput_mean_bps,graph_gru,10,vehicle_count,Q3-high,18,127063.59425952891,1.2869460796039958,1.2202153339983193,1.3483899068281355,2.0752102927001905,1.9931562906557159,2.165807807846242
see_v2x,throughput_mean_bps,graph_gru,10,vehicle_count,Q4-severe,19,119315.20818053633,1.5560814530287905,1.5083524772376435,1.6042449286970353,2.6041564852668277,2.5352415674457833,2.677478651744974
see_v2x,throughput_mean_bps,graph_gru,30,flow_proxy,Q1-mild,18,141564.69986742863,16855.229715310106,16129.43665770354,17526.12888532821,27153.27484832404,25972.578236606445,28506.770336011294
see_v2x,throughput_mean_bps,graph_gru,30,flow_proxy,Q2-moderate,19,133047.9471550122,15224.008547384736,14443.380537484512,15997.351788215059,24934.947729711464,23503.432323299003,26854.241053212307
see_v2x,throughput_mean_bps,graph_gru,30,flow_proxy,Q3-high,18,127063.59425952891,15839.793322770562,14871.55379288178,16811.863304361003,26026.99473294189,24446.172187559318,27663.462577965736
see_v2x,throughput_mean_bps,graph_gru,30,flow_proxy,Q4-severe,19,119315.20818053633,15886.428219820087,15443.981226479304,16390.70079398584,25025.646455871298,24043.63477653685,26186.641839408985
see_v2x,throughput_mean_bps,graph_gru,30,speed_mean_kmh,Q1-mild,18,141564.69986742863,5.097532969752454,4.727604694951872,5.485768221444235,9.002287246526993,8.132859514119856,9.832797633404832
see_v2x,throughput_mean_bps,graph_gru,30,speed_mean_kmh,Q2-moderate,19,133047.9471550122,4.696723625499982,4.410488820029928,5.015706048023548,7.631823708933132,7.0508587849134265,8.188545884786524
see_v2x,throughput_mean_bps,graph_gru,30,speed_mean_kmh,Q3-high,18,127063.59425952891,4.233065995109609,3.9696510437003485,4.570541280800145,6.949561644656944,6.2018418248905345,7.852052214694688
see_v2x,throughput_mean_bps,graph_gru,30,speed_mean_kmh,Q4-severe,19,119315.20818053633,4.139769365805613,3.935260727689514,4.35118671014791,6.333607538979759,5.9994505320572,6.707420812586192
see_v2x,throughput_mean_bps,graph_gru,30,vehicle_count,Q1-mild,18,141564.69986742863,1.622006067105306,1.518827706272117,1.7211980340843551,2.7464310589855554,2.6113826359605263,2.9024492238391533
see_v2x,throughput_mean_bps,graph_gru,30,vehicle_count,Q2-moderate,19,133047.9471550122,1.417784232730777,1.303378172990872,1.5541794748329247,2.303637379987292,2.1011670515664087,2.5830608972363707
see_v2x,throughput_mean_bps,graph_gru,30,vehicle_count,Q3-high,18,127063.59425952891,1.5018027071386202,1.297409214801512,1.7039483705824698,2.5223818916127474,2.198654555166911,2.892788492697867
see_v2x,throughput_mean_bps,graph_gru,30,vehicle_count,Q4-severe,19,119315.20818053633,1.8057323594786157,1.749080915331794,1.857798313978134,3.000968701288928,2.896797861979994,3.106327948742233
see_v2x,throughput_mean_bps,historical_average,5,flow_proxy,Q1-mild,18,141564.69986742863,17983.69199076195,16858.66343291485,19119.681887726947,30566.694839843763,29049.975894060655,32071.090357442183
see_v2x,throughput_mean_bps,historical_average,5,flow_proxy,Q2-moderate,19,133047.9471550122,18869.897344315203,18230.11120850138,19484.960960690085,30461.240720992355,29252.200316765982,31855.36403897431
see_v2x,throughput_mean_bps,historical_average,5,flow_proxy,Q3-high,18,127063.59425952891,19333.18185370504,18127.392064316027,20569.286502659867,31491.021565992192,29310.57626253869,33650.36402925912
see_v2x,throughput_mean_bps,historical_average,5,flow_proxy,Q4-severe,19,119315.20818053633,18881.265397162224,18117.927605528832,19647.864967737914,30647.288506987064,29695.247105593302,31576.16263532668
see_v2x,throughput_mean_bps,historical_average,5,speed_mean_kmh,Q1-mild,18,141564.69986742863,5.874905137022742,5.446318447519374,6.367824901627051,9.180660557268691,8.332067932605197,10.108366078568764
see_v2x,throughput_mean_bps,historical_average,5,speed_mean_kmh,Q2-moderate,19,133047.9471550122,5.300703884339131,5.128215050698872,5.460493944898964,8.082942462202073,7.74252154505364,8.432157651486731
see_v2x,throughput_mean_bps,historical_average,5,speed_mean_kmh,Q3-high,18,127063.59425952891,5.526153306383081,5.213235274454497,5.844106194824563,8.722454099792792,7.885201750899428,9.584991792211177
see_v2x,throughput_mean_bps,historical_average,5,speed_mean_kmh,Q4-severe,19,119315.20818053633,5.682904766266771,5.269895699006552,6.062449065208006,9.12977473331793,8.227571799661606,9.942939644757393
see_v2x,throughput_mean_bps,historical_average,5,vehicle_count,Q1-mild,18,141564.69986742863,2.1328008899504165,1.9667792104872373,2.275994841471394,4.2636634964023195,3.8901806980097002,4.540259092095781
see_v2x,throughput_mean_bps,historical_average,5,vehicle_count,Q2-moderate,19,133047.9471550122,1.4999989867071968,1.3555342479176402,1.6524624537433994,2.6734477967503305,2.383852836471705,3.0389590254607493
see_v2x,throughput_mean_bps,historical_average,5,vehicle_count,Q3-high,18,127063.59425952891,1.7077080341782305,1.5097853204507692,1.9075803466708412,2.994083563036834,2.6504761686392735,3.3742785056386406
see_v2x,throughput_mean_bps,historical_average,5,vehicle_count,Q4-severe,19,119315.20818053633,2.1579612889562187,2.1072703605399448,2.209109534587137,3.626582909993457,3.5488258977094063,3.7022705564852236
see_v2x,throughput_mean_bps,historical_average,10,flow_proxy,Q1-mild,18,141564.69986742863,19037.832730539816,18012.230618227073,20195.585992868033,32307.37168758263,30721.60967816423,33841.597619941334
